Algus,Kestus,Temperatuur,Pöördeid min,Kava,Veenäit enne,Veenäit pärast,Veekulu (l),kWh
2021.8.08 14:15:00,0:48:00,40,800,villapesu,333.70999999999998,333.75700000000001,4.7000000000025466,1
2021.8.09 18:01:59,0:48:00,30,800,villapesu,333.85399999999998,,,0.19999999999999996
2021.8.10 15:36:00,0:48:00,40,800,villapesu,333.98000000000002,,,1.6000000000000001
2021.8.12 13:48:59,0:48:00,30,800,villapesu,334.18400000000003,334.23899999999998,5.4999999999949978,0.19999999999999996
2021.8.13 14:26:59,0:29,30,1000,lühikava,334.29300000000001,334.31700000000001,2.4000000000000909,0.099999999999999867
2021.8.15 14:29:59,3:51:00,60,1300,puuvill,334.387,,,0.59999999999999998
2021.8.18 13:59:00,1:54:59,30,1000,sünteetika,334.61799999999999,,,0.29999999999999999
2021.8.18 16:15:59,0:48:00,40,800,villapesu,334.65600000000001,,,
2021.8.19 15:33:59,2:49:00,90,1300,"keedupesu, hygiene+",334.73599999999999,,,
2021.8.21 16:47:59,0:29,30,1000,lühikava,334.87099999999998,,,0.29999999999999999
2021.8.22 16:21:59,0:48:00,30,800,käsipesu,334.94900000000001,,,0.5
2021.8.22 17:20:59,2:11:00,90,400,autoclean,,,,0.69999999999999996
8.29.2021 16:21:59,0:29,30,1000,lühikava,335.44400000000002,335.46800000000002,2.4000000000000909,0.20000000000000001
8.30.2021 16:41:59,0:48:00,30,800,villapesu,335.50599999999997,335.56,5.7000000000016371,0.40000000000000002
9.9.2021 17:38:00,0:48:00,40,800,villapesu,,,,0.80000000000000004
9.11.2021 17:15:00,0:48:00,30,800,villapesu,336.20600000000002,,,0.40000000000000002
9.18.2021 12:47:59,0:29,30,1000,lühikava,,,,0.20000000000000001
9.18.2021 17:49:59,0:48:00,40,800,villapesu,336.63400000000001,,,0.49999999999999994
9.24.2021 18:24:59,0:48:00,30,800,käsipesu,,337.23500000000001,,0.5
9.25.2021 13:57:00,0:48:00,40,800,villapesu,337.274,,,0.29999999999999999
9.26.2021 15:42:00,0:29,30,1000,lühikava,337.42700000000002,,,0.20000000000000001
9.26.2021 18:07:00,0:48:00,30,800,villapesu,337.45600000000002,337.50700000000001,5.0999999999987722,0.20000000000000001
9.30.2021 13:45:59,0:48:00,30,800,villapesu,337.75200000000001,,,0.5
10.1.2021 16:05:59,0:29,30,1000,lühikava,337.89800000000002,337.92399999999998,2.5999999999953616,0.20000000000000001
10.8.2021 15:59:59,0:48:00,30,800,villapesu,338.53800000000001,338.58999999999997,5.1999999999964075,0.5
10.9.2021 13:21:59,0:48:00,40,800,villapesu,338.60500000000002,,,0.59999999999999998
10.10.2021 11:26:00,0:48:00,30,800,villapesu,338.74200000000002,,,0.5
10.11.2021 17:36:59,0:29,30,1000,lühikava,338.86900000000003,338.892,2.2999999999967713,0.10000000000000001
10.14.2021 15:36:59,1:54:59,40,1000,sünteetika,339.06400000000002,339.09199999999998,2.7999999999963165,0.59999999999999998
10.16.2021 13:27:00,0:48:00,30,800,villapesu,339.25799999999998,339.31400000000002,5.6000000000040018,0.59999999999999998
10.16.2021 17:01:59,0:29,30,1000,lühikava,339.33600000000001,339.35899999999998,2.2999999999967713,0.10000000000000001
10.16.2021 17:51:59,0:48:00,30,800,villapesu,339.35899999999998,339.40699999999998,4.8000000000001819,0.20000000000000001
10.19.2021 11:55:59,0:29,30,1000,lühikava,339.57799999999997,339.60300000000001,2.5000000000034106,0.29999999999999999
10.19.2021 15:00:00,0:48:00,40,800,villapesu,339.60599999999999,339.65600000000001,5.0000000000011369,0.5
10.24.2021 14:23:00,0:30,40,1000,lühikava,340.024,,,0.40000000000000002
10.25.2021 4:37:00,2:49:00,90,1300,"keedupesu, hygiene+",,,,1.8999999999999999
10.29.2021 14:44:00,0:48:00,30,800,villapesu,340.387,,,
10.29.2021 17:29:59,3:09:00,60,1300,"puuvill, hygiene+",340.447,,,0.69999999999999996
10.30.2021 14:01:59,0:48:00,30,800,villapesu,340.51499999999999,,,0.59999999999999998
10.30.2021 16:14:00,0:48:00,30,800,käsipesu,340.57400000000001,340.62700000000001,5.2999999999997272,0.40000000000000002
11.5.2021 13:41:59,0:30,40,1000,lühikava,340.95699999999999,340.97899999999998,2.199999999999136,0.20000000000000001
11.5.2021 14:25:00,1:54:59,40,1000,sünteetika,340.97899999999998,,,0.29999999999999999
11.6.2021 14:46:59,0:48:00,30,800,villapesu,341.036,341.08800000000002,5.2000000000020918,0.5
11.7.2021 15:04:59,0:30,40,1000,lühikava,341.16899999999998,,,0.20000000000000001
11.7.2021 15:42:00,0:55:00,30,800,"villapesu, lisaloputus",341.26900000000001,,,0.90000000000000002
11.11.2021 15:49:59,0:55:00,30,800,"villapesu, lisaloputus",341.52800000000002,,,0.40000000000000002
11.12.2021 15:24:59,1:54:59,60,1000,"segu, hygiene+",341.60899999999998,341.67599999999999,6.7000000000007276,0.90000000000000002
11.12.2021 19:06:59,2:04:00,40,1000,"segu, lisaloputus",341.68000000000001,,,0.40000000000000002
11.13.2021 14:09:00,0:55:00,30,400,õrnpesu,341.80000000000001,,,0.5
11.19.2021 13:37:00,0:48:00,30,800,villapesu,342.25900000000001,,,0.20000000000000001
11.19.2021 15:20:00,0:55:00,40,800,"villapesu, lisaloputus",342.30799999999999,,,0.29999999999999999
11.19.2021 20:22:00,2:04:00,40,1000,"segu, lisaloputus",342.37,,,
11.19.2021 22:15:00,0:29,30,1000,lühikava,342.41800000000001,,,0.10000000000000001
11.20.2021 12:23:00,0:55:00,30,800,"käsipesu, lisaloputus",342.47199999999998,,,0.59999999999999998
11.20.2021 14:55:00,3:09:00,60,1300,"puuvill, hygiene+",342.53699999999998,,,0.59999999999999998
11.21.2021 14:42:59,1:54:59,60,1000,"segu, hygiene+",342.66300000000001,,,1.6000000000000001
11.26.2021 13:21:00,0:44:00,40,1000,lühikava,342.98700000000002,343.01100000000002,2.4000000000000909,0.5
11.26.2021 14:51:00,0:55:00,30,800,"villapesu, lisaloputus",343.01100000000002,343.072,6.0999999999978627,0.20000000000000001
11.27.2021 13:22:59,1:54:59,60,1000,"segu, hygiene+",343.08699999999999,,,1.3999999999999999
12.2.2021 15:11:59,0:29,30,1000,lühikava,343.48899999999998,,,0.20000000000000001
12.4.2021 13:45:59,0:44:00,40,1000,lühikava,343.68400000000003,343.70699999999999,2.2999999999967713,0.40000000000000002
12.4.2021 14:45:59,0:55:00,30,800,"villapesu, lisaloputus",343.71100000000001,,,0.59999999999999998
12.9.2021 15:10:00,0:55:00,40,800,"villapesu, lisaloputus",,,,1.1000000000000001
12.10.2021 13:37:00,0:55:00,30,800,"villapesu, lisaloputus",344.24900000000002,344.31099999999998,6.199999999995498,0.40000000000000002
12.10.2021 19:47:59,0:44:00,40,1000,lühikava,344.32100000000003,344.34300000000002,2.199999999999136,0.29999999999999993
12.10.2021 22:34:59,0:29,30,1000,lühikava,344.346,344.36700000000002,2.1000000000015007,0.20000000000000001
12.10.2021 23:22:00,2:49:00,90,1300,"keedupesu, hygiene+",344.37200000000001,344.41000000000003,3.8000000000010914,1.2
12.13.2021 14:26:00,0:55:00,30,800,"villapesu, lisaloputus",344.55700000000002,,,0.59999999999999998
12.16.2021 15:52:00,0:29,30,1000,lühikava,344.82400000000001,344.84199999999998,1.799999999997226,0.20000000000000001
12.18.2021 7:45:59,2:04:00,40,1000,"segu, hygiene+",344.947,,,0.80000000000000004
12.21.2021 15:17:59,0:29,30,1000,lühikava,345.12900000000002,,,0.20000000000000001
12.23.2021 11:45:00,0:55:00,30,800,"villapesu, lisaloputus",345.20299999999997,,,1
12.23.2021 15:01:00,0:44:00,40,1000,lühikava,345.26999999999998,345.29500000000002,2.5000000000034106,0.20000000000000001
1.1.2022 12:53:00,0:55:00,40,800,"villapesu, lisaloputus",345.74099999999999,345.80200000000002,6.100000000003547,0.59999999999999998
1.2.2022 8:54:00,0:29,30,1000,lühikava,,,,0.29999999999999999
1.2.2022 9:53:00,0:44:00,40,1000,lühikava,345.85599999999999,,,0.20000000000000001
1.3.2022 8:00:00,0:55:00,30,800,"villapesu, lisaloputus",345.947,,,0.59999999999999998
1.3.2022 10:57:00,2:04:00,40,1000,"segu, lisaloputus",346.01799999999997,346.04500000000002,2.7000000000043656,0.40000000000000002
1.3.2022 14:55:59,2:59:00,90,1300,"keedupesu, lisaloputus",,,,0.69999999999999996
1.6.2022 12:52:00,0:55:00,30,800,"villapesu, lisaloputus",346.27300000000002,346.33499999999998,6.199999999995498,0.59999999999999998
1.6.2022 14:35:00,0:55:00,30,800,õrnpesu,346.33600000000001,346.39299999999997,5.6999999999959527,0.20000000000000001
1.9.2022 13:18:59,1:00:00,40,400,"õrnpesu, lisaloputus",,,,1.2
1.9.2022 15:42:00,0:29,30,1000,lühikava,346.709,346.72899999999998,1.999999999998181,0.10000000000000001
1.11.2022 18:56:00,0:48:00,30,800,käsipesu,346.86000000000001,,,0.69999999999999996
2022.1.12 12:14:00,0:44:00,40,1000,lühikava,346.93799999999999,346.95999999999998,2.199999999999136,0.20000000000000001
1.12.2022 13:43:00,2:59:00,90,1300,keedupesu,346.95999999999998,,,0.69999999999999996
1.13.2022 12:46:00,2:04:00,60,1000,"segu, lisaloputus",347.012,,,1
1.15.2022 12:56:59,1:00:00,40,400,"õrnpesu, lisaloputus",347.20100000000002,,,1.3
1.15.2022 15:53:59,1:00:00,30,400,"õrnpesu, lisaloputus",347.279,,,0.69999999999999996
1.16.2022 13:22:59,0:55:00,30,800,"villapesu, lisaloputus",347.363,,,0.69999999999999996
1.24.2022 17:19:59,2:04:00,40,1000,"segu, lisaloputus",347.88900000000001,347.928,3.6499999999987267,0.69999999999999996
1.25.2022 20:09:00,0:29,30,1000,lühikava,347.96899999999999,347.98899999999998,1.999999999998181,0.20000000000000001
1.27.2022 15:18:59,0:55:00,30,800,"villapesu, lisaloputus",348.077,,,0.5
1.31.2022 13:28:00,0:29,30,1000,lühikava,348.41199999999998,348.435,2.3000000000024556,0.10000000000000001
2.1.2022 12:27:59,0:44:00,40,1000,lühikava,348.44999999999999,,,0.5
2.1.2022 15:18:59,0:55:00,40,800,"villapesu, lisaloputus",348.50400000000002,348.56900000000002,,0.59999999999999998
2.11.2022 23:29:00,1:00:00,30,400,"õrnpesu, lisaloputus",349.11200000000002,349.18000000000001,6.7999999999983629,0.5
2.12.2022 1:21:59,2:04:00,40,1000,"segu, lisaloputus",349.18000000000001,349.22000000000003,4.0000000000020464,0.40000000000000002
2.12.2022 13:44:00,0:55:00,30,800,"käsipesu, lisaloputus",,,,0.29999999999999999
2.13.2022 13:44:00,1:00:00,30,400,"õrnpesu, lisaloputus",349.428,,,0.5
2.13.2022 14:58:00,1:00:00,40,400,"õrnpesu, lisaloputus",349.50400000000002,,,1.3
2.16.2022 14:00:59,0:55:00,40,800,"villapesu, lisaloputus",349.72199999999998,,,1
2.16.2022 15:20:59,1:00:00,40,400,"õrnpesu, lisaloputus",349.79300000000001,,,0.5
2.21.2022 10:38:59,1:00:00,30,400,"õrnpesu, lisaloputus",,,,0.90000000000000002
2.28.2022 8:35:00,0:55:00,30,800,"villapesu, lisaloputus",,,,0.59999999999999998
2.28.2022 10:53:00,0:55:00,40,800,"villapesu, lisaloputus",350.64100000000002,,,0.40000000000000002
3.3.2022 17:42:00,0:55:00,30,800,"villapesu, lisaloputus",350.82999999999998,350.89100000000002,6.100000000003547,0.5
3.5.2022 13:54:59,2:04:00,60,1000,"segu, lisaloputus",350.97300000000001,,,2.3999999999999999
3.5.2022 17:36:59,1:00:00,40,400,"õrnpesu, lisaloputus",351.06099999999998,351.12799999999999,6.7000000000007276,0.40000000000000002
3.6.2022 18:08:59,4:00:59,60,1300,"puuvill, lisaloputus",351.19200000000001,,,0.59999999999999998
3.7.2022 13:08:00,1:00:00,40,400,"õrnpesu, lisaloputus",351.27600000000001,,,0.5
3.9.2022 16:06:59,0:29,30,1000,lühikava,351.45699999999999,351.48399999999998,2.6999999999986812,0.29999999999999999
3.9.2022 16:50:00,0:55:00,30,800,"käsipesu, lisaloputus",351.48399999999998,351.54599999999999,6.2000000000011823,0.29999999999999999
3.12.2022 19:44:00,4:00:59,40,1300,"puuvill, lisaloputus",351.714,,,1.5
3.18.2022 17:52:59,0:55:00,30,800,"villapesu, lisaloputus",352.03800000000001,352.10300000000001,6.4999999999997726,0.69999999999999996
3.19.2022 20:19:59,0:55:00,40,800,"villapesu, lisaloputus",352.16000000000003,352.21899999999999,5.8999999999969077,0.59999999999999998
3.19.2022 21:43:59,0:29,30,1000,lühikava,352.22199999999998,,,0.29999999999999999
3.19.2022 23:33:59,1:00:00,40,400,"õrnpesu, lisaloputus",352.24200000000002,352.31,6.7999999999983629,0.5
3.20.2022 12:59:00,0:55:00,30,800,"villapesu, lisaloputus",352.32100000000003,,,0.29999999999999999
3.20.2022 14:42:00,2:59:00,90,1300,"keedupesu, lisaloputus",352.38799999999998,352.42599999999999,3.8000000000010914,0.90000000000000002
3.20.2022 17:35:00,0:55:00,30,800,"käsipesu, lisaloputus",352.42899999999997,352.49900000000002,7.0000000000050022,0.29999999999999999
3.26.2022 15:14:00,2:04:00,60,1000,"segu, lisaloputus",352.73599999999999,,,1
3.26.2022 17:15:00,0:55:00,30,800,"villapesu, lisaloputus",352.76799999999997,352.83100000000002,6.300000000004502,0.20000000000000001
3.27.2022 13:34:59,4:00:59,40,1300,"puuvill, lisaloputus",352.88099999999997,,,0.20000000000000001
4.9.2022 14:10:59,1:00:00,40,400,"õrnpesu, lisaloputus",353.58800000000002,353.65300000000002,6.4999999999997726,0.80000000000000004
4.24.2022 15:24:59,0:55:00,30,800,"villapesu, lisaloputus",354.31599999999997,,,0.59999999999999998
4.27.2022 13:11:00,0:55:00,40,800,"villapesu, lisaloputus",354.49599999999998,,,1.1000000000000001
4.30.2022 17:30:59,1:00:00,40,400,"õrnpesu, lisaloputus",354.678,354.74400000000003,6.6000000000030923,1.2
5.1.2022 17:19:00,1:00:00,30,400,"õrnpesu, lisaloputus",354.774,354.84500000000003,7.1000000000026375,0.69999999999999996
5.4.2022 16:16:59,2:04:00,60,1000,"segu, lisaloputus",354.96199999999999,,,0.90000000000000002
5.4.2022 18:08:59,4:00:59,40,1300,"puuvill, lisaloputus",355.01299999999998,,,0.80000000000000004
5.7.2022 12:33:00,0:55:00,30,800,"villapesu, lisaloputus",355.137,,,0.69999999999999996
5.7.2022 17:44:00,0:55:00,30,800,"villapesu, lisaloputus",355.21100000000001,355.27699999999999,6.5999999999974079,0.40000000000000002
5.14.2022 15:37:59,1:00:00,30,400,"õrnpesu, lisaloputus",355.69799999999998,,,0.5
5.14.2022 16:47:59,1:00:00,40,400,"õrnpesu, lisaloputus",355.76900000000001,,,
5.15.2022 16:05:59,0:55:00,40,800,"villapesu, lisaloputus",355.86000000000001,355.92399999999998,6.399999999996453,0.59999999999999998
5.15.2022 17:20:59,0:55:00,30,800,"käsipesu, lisaloputus",,,,0.69999999999999996
5.18.2022 12:27:59,0:55:00,30,800,"villapesu, lisaloputus",,,,0.69999999999999996
5.18.2022 14:06:59,0:55:00,30,800,"käsipesu, lisaloputus",,,,0.69999999999999996
5.18.2022 16:35:59,1:00:00,30,400,"õrnpesu, lisaloputus",356.31999999999999,,,0.29999999999999999
5.23.2022 15:33:00,2:04:00,60,1000,"segu, lisaloputus",356.57600000000002,,,1.2
5.23.2022 18:00:00,0:55:00,40,800,"villapesu, lisaloputus",356.61200000000002,,,0.40000000000000002
5.25.2022 17:44:00,1:00:00,40,400,"õrnpesu, lisaloputus",356.78199999999998,,,
5.29.2022 17:04:59,0:55:00,30,800,"käsipesu, lisaloputus",357.09199999999998,,,0.69999999999999996
6.1.2022 17:35:59,0:55:00,40,800,"villapesu, lisaloputus",357.38999999999999,357.45299999999997,6.2999999999988177,0.69999999999999996
6.4.2022 17:55:59,2:04:00,60,1000,"segu, lisaloputus",357.59399999999999,,,1.5
6.5.2022 17:28:00,4:00:59,40,1300,"puuvill, lisaloputus",357.68200000000002,,,0.29999999999999999
6.10.2022 13:51:59,0:55:00,40,800,"villapesu, lisaloputus",357.95299999999997,358.02100000000002,6.8000000000040473,0.40000000000000002
6.10.2022 15:30:00,2:04:00,60,1000,"segu, lisaloputus",358.02499999999998,,,
6.10.2022 17:30:59,0:55:00,30,800,"villapesu, lisaloputus",358.05599999999998,358.12299999999999,6.7000000000007276,0.20000000000000001
6.23.2022 17:30:59,0:55:00,30,800,"villapesu, lisaloputus",358.60300000000001,358.67099999999999,6.7999999999983629,0.5
6.24.2022 14:10:59,4:00:59,60,1300,"puuvill, lisaloputus",358.70999999999998,358.73599999999999,2.6000000000010459,1.3999999999999999
6.24.2022 16:12:00,0:55:00,40,800,"villapesu, lisaloputus",358.74000000000001,358.80500000000001,6.4999999999997726,0.40000000000000002
6.24.2022 17:48:59,2:04:00,60,1000,"segu, lisaloputus",358.80500000000001,358.82999999999998,2.4999999999977263,0.40000000000000002
6.25.2022 14:25:00,1:00:00,40,400,"õrnpesu, lisaloputus",358.851,358.91800000000001,6.7000000000007276,0.59999999999999998
6.25.2022 16:15:00,0:55:00,30,800,"käsipesu, lisaloputus",358.92200000000003,,,0.59999999999999998
6.29.2022 16:50:59,0:55:00,40,800,"villapesu, lisaloputus",359.09699999999998,,,0.59999999999999998
7.5.2022 0:14:59,0:59:00,30,800,Trainers,,,,0.20000000000000001
7.5.2022 1:53:00,1:00:00,40,400,"õrnpesu, lisaloputus",359.41000000000003,359.47699999999998,6.6999999999950433,0.29999999999999999
7.6.2022 17:26:00,0:55:00,30,800,"villapesu, lisaloputus",359.56200000000001,359.62799999999999,6.5999999999974079,0.40000000000000002
7.6.2022 22:30:00,0:59:00,30,800,Trainers,359.63200000000001,,,0.59999999999999998
7.7.2022 3:17:59,1:00:00,40,400,"õrnpesu, lisaloputus",359.67000000000002,359.72300000000001,5.2999999999997272,0.90000000000000002
7.12.2022 18:00:00,0:55:00,40,800,"villapesu, lisaloputus",,,,0.90000000000000002
7.13.2022 18:17:59,0:59:00,30,800,Trainers,359.99000000000001,360.005,1.4999999999986358,0.20000000000000001
7.14.2022 16:21:59,1:00:00,40,400,"õrnpesu, lisaloputus",360.06999999999999,,,0.40000000000000002
7.17.2022 15:33:00,2:59:00,90,400,keedupesu,360.28100000000001,360.31,2.8999999999996362,0.90000000000000002
7.18.2022 20:13:59,1:00:00,40,400,"õrnpesu, lisaloputus",360.40300000000002,,,0.40000000000000002
